time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
6.47999999999995,-10.468025573,1.74224359766,39.4188463308,0.272605347367,0.168498397517,0.0,-3.16456594144,3.55522797934,5.88754554556,0.0512680455902,0.130754750371,0.0,467.01259196377447,464.80996061346735,469.61478787226577,469.42114408254827
6.5399999999999485,-10.6614456255,1.96073394051,39.7734389538,0.275786025594,0.176329733806,0.0,-3.28342839326,3.72772640695,5.93125215366,0.0562866832047,0.130053716348,0.0,475.9202876778301,475.88099891991646,474.47078049368054,474.85765563129377
6.599999999999947,-10.8614324626,2.1885035041,40.1267226258,0.278828489275,0.18457875508,0.0,-3.38346338008,3.86470246219,5.84473701365,0.0361882731912,0.149256386328,0.0,434.1236014745381,435.7500278161219,435.66107730640874,433.9784752089717
6.659999999999946,-11.0675493111,2.42448875244,40.4747228074,0.282223917583,0.194159528287,0.0,-3.48785058829,4.0015393522,5.75510899728,0.0807994528548,0.174986385139,0.0,433.0614187556219,435.24519706093514,432.2648207872674,436.0109647328352
6.719999999999945,-11.2812054634,2.67027937694,40.8227011519,0.287046799312,0.205107178083,0.0,-3.63492337701,4.19144384813,5.8426515142,0.0795323207952,0.194286177919,0.0,491.19671760407067,492.65458016519466,491.77301307809404,491.6836404254507
6.779999999999943,-11.5027187068,2.92589213159,41.1703495604,0.291652973454,0.217545485838,0.0,-3.74978268567,4.32912945845,5.74531323837,0.0705796658284,0.225294539461,0.0,433.52583740613795,436.1663944715515,436.21863864724213,435.4749355538786
6.839999999999942,-11.7309735906,3.18934441727,41.5106057581,0.296336394484,0.231125267262,0.0,-3.85970901862,4.45278395204,5.59653420042,0.0898950186487,0.228319831553,0.0,417.3257559838467,417.644280466193,417.68385297913056,419.3706578016412
6.899999999999941,-11.9664834194,3.46081711022,41.8437606725,0.301211926493,0.244774740064,0.0,-3.99165012753,4.5964211859,5.50809193767,0.0520938111827,0.225783649291,0.0,439.2064958670725,439.04813659592804,441.3763303291165,438.24948984137245
6.95999999999994,-12.2101067835,3.74090412421,42.1714622298,0.304441240578,0.258012896551,0.0,-4.13014597918,4.73975399317,5.4148304371,0.0570704140744,0.20761114026,0.0,439.4762634224332,438.0155304127881,439.00551536824855,439.4203295566995
7.019999999999938,-12.4626364706,4.03002719437,42.4948924342,0.308337379389,0.27064635848,0.0,-4.2884669215,4.89757163106,5.36535828755,0.0772621829687,0.215872282811,0.0,453.9684102044415,454.67350814543266,454.91383534239907,456.5311569635158
